id,lyrics,label
T1_TRAIN_0767,"Crees que es tuyo solamente, pero es una farsa, y te convences que esto acabará, te equivocas..., tu papel es el de ser esa mujer que el se cansó de ver, que ya no toca más, que ya no quiere más.... En cambio yo, tengo sus noches y su pasión, sus fantasías y su obsesión, aunque te duela soy, la que en tu cama probó su amor, tú eres rutina, por eso yo, prefiero ser su amante, su amante.... La intuición no se equivoca cuando sientes celos, no estás loca, y enterate, yo soy la otra..., el de ti ya esta aburrido y a mi me persigue como, un niño, soy un dulce que siempre le sabe bien.... Su amante, su amante, SOY YO.",M
T1_TRAIN_0768,"ickets as low as $72O no o no, siempre Te Recordare, porque fuiste bella mujer, siempre fuiste mi princesa. El de arriba te llamo, y tu acudiste a su llamado, ahora estas en su legado, ahora estas con el. Siempre te recordaremos, con esa tu mirada bella, con esos ojos color de miel. Tarde o temprano te veré, tendrá que ser en la otra vida, me duele tanto tu partida, es muy difícil de creer. O no o no.",NM
T1_TRAIN_0769,"Letra de A gritos de esperanza. A pesar de que la luna no brille mañana, me dará igual pues solo verte reir, es lo que me hace feliz. Mi alma. Y es verdad que una mirada distinta, o algun gesto mas frio se clava, en mi pecho, daga del desconcierto, pero amor, ahi esta la magia. Ahora que te veo niña ya te echo de menos, no imagino mis heridas si algún día te vas lejos. Querra, por esto.... Coro:, que si preguntan por mi no les digas donde fui, que tu alma sea fuerte y cuando mires hacia el frente, no recuerdes todo lo que no te di. Y es que quedan tantas cosas, por contarte y que me cuentes, tantos ratos y pasiones por vivir, a tu lado, oh mi vida a tu lado. Y ojala que nuestros ojos si brillen mañana, y que tu voz siga pidiéndome a gritos amor, a gritos de esperanza. Se esfuma el miedo. Y si preguntan por tí solo diré que te vi, en mis sueños una noche, y solo sueño desde entonces, para verme cada día junto a tí. A tu lado, oh mi vida a tu lado....",NM
T1_TRAIN_0770,"Ha empezado todo, era tu capricho, yo no me fiaba era solo sexo, mas que es el sexo una actitud, como el arte en general, as lo he comprendido, estoy aqu, escuchame si trato de insistir, aguanta soportndome, mas te amo, te amo, te amo, soy pasado de ese antiguo mas te amo, perdona si te amo, y si nos encontramos, hace un mes o poco ms, perdona si no te hablo bajo, si no lo grito muero, te he dicho ya que te amo, perdona si me rio por mi desaso ciego, te miro fijo y tiemblo, slo con tenerte al lado, y sentirme entre tus brazos, si estoy aqui si te hablo emocionado, si estoy alucinado, si estoy alucinado, yo, como ests, pregunta estupida, a mi el amarte, me vuelve predesible, hablo poco, es extrao, voy muy lento, es el viento es el tiempo, es el fuego.",NM
T1_TRAIN_0771,"Qué pena me da saberte, tan triste y tan sólo, después de volar tan alto, qué duro es caer, no te puedes quejar, la vida te ha dado de todo, tuviste cariño de sobra, y lo echaste a perder, que sorpresas nos brinda el destino, tu te fuiste a encontrar otro nido, hoy regresas buscando un abrigo, que no te daré. Coro. Mírame, no soy la misma de antes, ésta sonrisa es por alguien, que quiero a morir, es un placer saludarte, hoy que tu vives tan triste, y yo tan feliz. Que raro te ves, perdieron, el brillo tus ojos, que fue del ayer el hombre, seguro de sí, sintiendote un Rey, el mundo te queda tan corto, hoy callas y bajas el rostro, quién lo iba a decir?.",NM
T1_TRAIN_0772,"Vamos caminando vamos avanzando, el sol de un día nuevo nos va iluminando, rostros desconocidos, un dolor no merecido, llevamos una luz que apagar, nadie ha podido, rostros de mi gente rostros sencillos, y juntos decimos ante nadie me humillo, nada nos detiene ninguna presión, a nada le teme a esta gran nación. Vendrán terremotos, corruptos y mafiosos, hombres o mujeres, ya no hay miedosos. Se mata la gente, pero no las almas, mi patria no cae tropieza o resbala, se pone de pie se limpia la cara, mi patria no cae pero no las almas, tropieza o resbala tropieza o resbala. Mucha plata repartiste por los barrios, convertiste a mis hermanos en sicarios, que esta historia no se borre de tu mente, en honor a nuestros muertos que cayeron vilmente.",NM
T1_TRAIN_0773,"Ella me dice triste que su fantasia, se termino cuando llegado el dia, amor eterno tu le proponias, ella no quiere mas nunca volver contigo, y si en verdad estas arrepentido, die que solo quieres ser su amigo, y no quiere volver a escuchar tus mentiras, por que hoy es feliz, pero pidele perdon x que ella, no merece q la trates mal, por dios no seas duro con ella, pobre doncella, pidele perdon x que ahora tiene, la felicidad que tu nunca, pudiste darle...no seas cobarde, escuchame, quiero que me sientas, ella no olvida todo lo que tu le hiciste, pues no se como pero lo conseguiste, para ella el infierno tu fuiste, conmigo aprendio que el amor no se obliga, que por instinto solo se perfila, un mundo lindo, puro y sin medidad, y siguiendo sus pasos ella te encontro, para colmo en tu lecho hay amor, con otra mujer y no puede ser.",NM
T1_TRAIN_0774,"Nunca pensé que ella, fuera la dueña de mi tristeza, porque era tan bella, pero destruyó toda mi existencia. Eran las diez de la noche y no podía dormir, tomé las llaves del coche y dije voy a salir, llegué a una discoteca de fama popular, los frenes en el área me empezaron a shoutear, el DJ en la cabina mi música a sonar, pero yo no nunca imaginé a quién me iba encontrar, yei. Y con la misma canción, esa canción que un día le escribí yo, ella a la pista entró, abrazó su espalda y lo besó. Qué ironía de la vida, qué ironía, qué ironía ser artista, cuando te engañan sientes un dolor profundo. Qué ironía de la vida.",NM
T1_TRAIN_0775,"Tu figura, tu sonrisa…, no te quiero mentir, no esperaba tu amor, porque tú no sabias amar. Nada yo te pedí, pero tanto me das, que mi mundo lo has hecho cambiar. Aprendí a llorar, aprendí a llorar, pero no aprendí a olvidarte, pero nunca dejé de soñarte. Ya te puedo besar, con la misma emoción, que por miedo solía guardar.",NM
T1_TRAIN_0776,"Guallando, y ahora es que la cosa se va a poner buena aquí, gozadera total, para elante. Hagan bulla, aquí hay party, move your body, everybody, mi gente mía, latino el mundo, en alegría vamo' junto', a la montaña de mi patria dominicana, el acordeón tocando fuerte, bien de cierto, yo quiero verte, chocando cuerpo, mojando la ropa, así se goza, moviendo la cosa maravillosa, con mucho swing, hella' thing, calientita como el letín, quisqueyana, que buena baila usted, da la vuelta para mi otra ve', llegó el negro de la joya, fulano de tal, gozadera total. Swing Vamo' a gozar, swing La fiesta está buena, swing, swing Yo me voy a quedar. En el 1492 llegó un tipo que dijo que descubrió la Quisqueya mía, Ave María, get out of here con eso, taíno, indio, caribeño, él fue que diseñó su pueblo, él fue que compuso su ritmo, merenguea'o, ripea'o para su hijo, levante' la' mano', la vo', lo' pie', bulla hasta el amanece', corriente, con mucha corriente, desorden forma' de repente, aguardiente, Brugal, Presidente, barceló es lo que bebe la gente, guallando el weekend, gozando, totalmente, sigan acabando. Ahora A parrandear, ahora Vamo' a gozar, ahora Con el meneíto, moviendo el ombliguito, así Las mujere', hembras que tiemblan, así Oye mami, no te lo pierda', con ganas. Francamente yo soy teniente, no puede' verme con par de lentes, chequea el estilo, pegando siempre como un martillo, saben, aprende de este chin como se hace, con mucho swing, sin pararse la noche entera, sin barreras, a tu manera, haz lo que quieras, cántele un coro, con tu cuerpo, mami, tiene' tu el derecho, mira que hay bastante' nena', no tenga' pena, pecho a pecho, lado a lado, guallan las linda', lado a lado, cepilla, cepilla, guallalo bien, dejalo en brillo, gozadera total lo que brindo.",M
T1_TRAIN_0777,"lpable y yo soy el criminal, hello?, hey dad, you have to come and get me out of here, man, now, ¿Eres tú hjo?, ¿dónde estás?, pero apúrate papá, ven a sacarme de aquí, ¿En la cárcel?, ¿pero cómo?, ¿Bueno?, ¿bueno?, ¿aló?, ¿bueno?, ¿aló?, ¿bueno?. Sentí que el alma me explotaba en mil pedazos, abrí los brazos para poderlo abrazar, lo vi tan lindo jugueteando en mi regazo, sentí que el llanto me empezaba a traicionar, tras de las rejas me miraba con cariño, ya no era un niño era todo un criminal. Perdí la vida enredado en los negocios, fueron mis socios, la locura y la ambición, no tuve tiempo de jugar con el un poco, ni cultivarle con amor su corazón, me lo educaron por las calles poco a poco, me lo entregaron con diploma de prisión. Cómo quisiera regresarlo quince años, y que su celda le pudiera derrumbar, como me duele ver mi sangre prisionera, como una fiera caminar por el penal, siento en el alma los reproches de su madre, él no es culpable y yo soy el criminal. ¿Dónde ha quedado mi niño?, cuando me pidió cariño no le abrí mi corazón, nunca lo lleve a la escuela, poco lo arrulle en mis brazos. Tampoco le di su abrazo el día de su graduación, hice mi Dios del dinero, y al hijo que tanto quiero lo hice fiera de prisión, ¿De qué me sirvió el dinero?, si terminé limosnero, mendigando por mi hijo compasión.",NM
T1_TRAIN_0778,"Me cansé de rogarle, me cansé de decirle, que yo sin ella de pena muero. Ya no quiso escucharme, si sus labios se abrieron, fue para decirme, Ya no te quiero. Yo sentí que mi vida, se perdía en un abismo, profundo y negro, como mi suerte. Quise hallar el olvido, al estilo Jalisco, pero aquellos mariachis y aquel tequila, me hicieron llorar. No podía despreciarme, era el último brindis, de un bohemio con una reina.",NM
T1_TRAIN_0779,"Oye mami vive tu aventura..., una vez te escribi una cancion, y en ella te pedi que se le lograra aquel amor, y hoy caminando por la calle por casualidad. Me contaron que extranas mis caricias, mi amor bonito y que preguntas por mi, yo sabia que no era fasil olvidarme, por que fui bueno y te brinde todo a ti, por tu padre a cometiste algo ignorante, no valoraste el amor que te di. Y hoy recivi un mensage que quieres volver a mi, pero tengo que pensarlo por que me isiste sufrir, y hoy quiero que recuerdes cuando uvo una ilusion, y en mis canciones te pedi que se lograra aquel amor. Y si un dia te olvidas lo mucho que te ame, pon esa cancion que a ti te canta tu teenager, la que tanto cantabas y en la radio sonaba, y aunque poco tu me amaste no creo que me has olvidado. Oye que feeling mami.... Ahora te amargas cuando escuchas mis bachatas, solo al saber que ese que cantas fue el hombre que mas te amo, y dejaste que malchara de tu vida, dime por que to destrosastes una linda relacion. Yo se que nunca podre olvidar a esa mujer, por que te ame por que te amo y se que siempre te amare, hoy lloras al saber que ya no ando detras de ti, y ahora tu guarda de recuerdo fotos mias y mi cds. En mi alma ya no existe la pasiencia, de umillarme y esperar tanto por ti, y aunque talves contigo jamas nunca vuelva, solo te pido muñecita que te acuerdes de mi.",NM
T1_TRAIN_0780,"ero ando enfocado. Al final lo que más cuesta es lo que má' cuesta, es sentir que pierdo todo cuando no estás cerca, tu silencio para mí fue la peor respuesta, lo que pensaste que sumaba, ma, conmigo resta. Mi equipo va a dar la vuelta, va a dar la vuelta, queríamos surfear la ola y 'tamos en la cresta, en segundo' veo rojo raro y rosa testa, dueño de mi felicidad, ven eso y le' molesta Ya supiste, mami; ¡Duko!. Medicamentos autorecetado' para poder olvidarme el pasado, descansa mi paz en el fondo del mar, pero no me hace sentir presionado, no me cuestiono el haberte fallado, errar y aprender, no para ser cuestionado, contento por todo el camino logrado, los ojo' perdido' pero ando enfocado, y si es por mi historia, dispuesto a morir, no olvido aquella' pena' que están detrás de mí, me hicieron ser quien soy sin saber dónde ir, si ves que me pierdo, mami, pray for me. Ya no quiero, no va a pasar de nuevo, tus lágrima' dejaron un mapa pinta'o en el suelo, mi corazón 'tá frío aunque el sol esté en enero, tal ve' no sea el único, pero sí el primero, mato y muero, por tu amor mato y muero, mandaría a la mierda toda la fama y el dinero, sin los protagonista' nunca se termina el cuento, si digo que sin vo' no puedo, saben que no miento. Yo sé que iba a llegar, tiempo preparándome, aunque me duela en verdad, cosas atrás ya dejé, sé que nada es para siempre, miro correr de atrás la muerte, pero no tiene tanta suerte, que siga buscándome. En la nube voladora, mientras mi inconsciencia busca tu persona, mi cabeza se responde dudas sola, siempre quiere llegar tarde, nunca en hora, ba-Baby, ya estoy bien, aunque no pueda' creerlo, todo el mal que me hice se está deshaciendo, dije mil mentira' para verte, disfruté mi vida sin temerle a la muerte, hay mucho' que dicen que yo solo tuve suerte, ya dejé mi huella, sé que vivo para siempre.",NM
T1_TRAIN_0781,"Amor mío, si estoy debajo del vaivén de tus piernas, si estoy hundido en un vaivén de caderas, esto es el cielo, es mi cielo. Amor fugado, me tomas, me dejas, me exprimes y me tiras a un lado, te vas a otros cielos y regresas, como los colibríes, me tienes como un perro a tus pies. Otra vez mi boca insensata, vuelve a caer en tu piel, vuelve a mí tu boca y provoca, vuelvo a caer de tus pechos a tu par de pies. Labios compartidos, labios divididos, mi amor, yo no puedo compartir tus labios, y comparto el engaño, y comparto mis días y el dolor, oh, amor, oh, amor compartido. Amor mutante, amigos con derecho y sin derecho de tenerte siempre, y siempre tengo que esperar paciente, el pedazo que me toca de ti. Relámpagos de alcohol, las voces solas lloran en el sol Eh!, mi boca en llamas torturada, te desnudas angelada, luego te vas.",M
T1_TRAIN_0782,"neno x4, me entierres tu.... Todas las mañanas cuando salgo de mi casa, me encuentro a una vecina que sabe que esta divina, me mira de reojo y enseguida me sonrojo, se da una vueltecita y me deja una sonrisita, se pone su perfume que me atrapa y me consume, y se va por la escalera, como toda una bandeeeeraaaa, yo siento que de pronto ella se desaparece, me quedo como un tonto, esperando a que regrese.... Anda mi linda vecina, yo se que estas divina, todo por ti yo lo hiciera, si tu me lo pidieras oooh, siii, quiero desde mi ventana, saltar hasta tu cama, y que sin miedo y sin freno, me entierres tu veneno. Me siento ya tan triste, que no salgo con mis panas, estoy tan estresado, que me están saliendo canas, en mi corazoncito, algo raro esta pasando, y es que de mi vecina yo me estoy enamo-ran-do!. Y así paso semanas, días y noches en vela, no como, ya no duermo, ya ni veo la novela, yo quiero convencerla para que se venga conmigo, pero ella me repite que yo solo soy su ami-go....",NM
T1_TRAIN_0783,"Oh, oh, oh, oh, oh, oh, oh, hey Who is this? Da-ddy Yan-kee. Zúmbale mambo para que mis gata' prendan los motore', que se preparen que lo que viene es para que le den, duro Mamita, yo sé que tú no te me vas a quitar, duro Lo que me gusta es que tú te dejas llevar, duro Todos los weekenes ella sale a vacilar, duro Mi gata no para 'e janguear, porque, a ella le gusta la gasolina, dame más gasolina. Aquí somos los mejores, no te me ajore', en la pista nos llaman Los Matadore', tú hace' que cualquiera se enamore, cuando bailas al ritmo de los tambore', esto va para las gatas de todos colore', para las mayore', para las menore', para las que son más zorras que los cazadore', para las mujeres que no apagan sus motore'. Tenemo' tú y yo algo pendiente, tú me debe' algo y lo sabe', conmigo ella se pierde, no le rinde cuentas a nadie. Oh, oh, oh, oh.",M
T1_TRAIN_0784,"Porta pañales blindados, flexibles y aguantadores, de pechera usa un babero, y de miel son los chupones, pistera pura leche nido, bien helada en biberones. Aparenta los cinco años, pero ni aparenta cuatro, apenas va a entrar al kinder, y trae a todos tramados, pobrecita la maestra, le van hacer los mandados. Es un infiernito andando, todo el día hace travesuras, no se queda un rato quieto, con verlo provoca agruras, y aunque no sale de casa, para contar ahí aventuras. Quiebra tira y desparpaja, todo lo que va encontrando, lo que no aplasta se come, basura chicles pegados, parece una aspiradora, no deja nada tirado. Es de muy pocas palabras, todavía no sabe hablar, arregla todo en caliente, no entiende que es alegar, el nomas hecha mordidas, pobre el que lo haga enojar. Rompe todo tira y todo, ya sea líquidos o polvos, con un tenedor va y pica, los enchufes y los hoyos, y si se encuentra un plumón, eso si es la perdición. Aguja babi adiós, se despide el infiernito, tráiganla un Gerber de frutas, y un Bibi bien heladito, chaka chaka chaka chaka, aquí acaba el corridito.",M
T1_TRAIN_0785,"Dos mujeres un camino, dos mujeres compartiendo el mismo hombre el mismo amor. Mi sueño se terminó cuando ella apareció, yo era tan feliz con el y ahora me pregunto, como sigo con este amor, si el camino que voy a andar, tiene rosas y tiene espinas lastiman mi alma, mariposa que no voló, una flor que se marchito, eso soy por culpa del hombre que me engaño.",NM
T1_TRAIN_0786,"Egoísta, idiota y mentiroso, eso y más merezco que me digas, me porté muy mal, lo reconozco, te engañé y no lo merecías, no debí haberte traicionado, cuando tú solo querías amarme, te engañé y jugué con tu cariño, y ahora para pedir perdón es demasiado tarde, y hoy lo único que quiero es volverte a ver. Si te vuelvo a ver te diría que a mi vida, no le encuentro motivo si no estás a mi lado, te diría que desde que te fuiste me la paso todo triste solo en ti pensando, si te vuelvo a ver te diría que ayer al cielo le pedí que regresaras conmigo, tan siquiera por solo un instante, si no quieres como amante, que sea como amigo, y hoy lo único que quiero es volverte a ver. Que maquinaria, compadre.",NM
T1_TRAIN_0787,"nto que, me gustas tanto. En la palestra de desconocidos, busco a su lado el calor, y simulando mojarle el oído, le beso el cuello y le dije. Me gustas tanto, quisiera aprenderme tu nombre, no sé por donde voy. Me le acerqué suspicaz, y le tendí un anzuelo, vamos a fumar un porro ahí. Tengo una idea, no me hables de ti, y mucho menos de tu pasado, algo en tus labios color carmín, sugiere que vayamos al grano. ¡Oh!, la alegría llegó, y sé que no dura para siempre.",NM
T1_TRAIN_0788,"You know, los capos están ready, las mamis están ready, y en la calle estamos ready, yeah, yeah, andamos ready, one, two, get ready, come on!, oh, oh, oh, oh!. Rompe, rompe, rompe, bien guillado, rompe, rompe, rompe, ese cuerpo ella lo—, are you ready?, rompe, rompe, rompe, break it down, rompe, rompe, rompe, the way she moves, ella lo—, let us go. Voy chillin', tranquilo, that is right, buscando una gata que cae, no escondas todo eso que traes, yo', baby, ¿qué es la que hay?, ¿Qué pasa, socio, qué es la que hay?, what? What? What? What?. Pinche, güey, ¿pensaste que esto era un mamey?, no vo' a dar break, deja ese guille de Scarface, get out my way, usted no vende ni en eBay, no das para nada, conmigo 'tás Frito-Lay, chequea el swing, que se le pega a todas las nenas más que un G-string, yo soy la pesadilla de todo' los dream team, ya se te acabó el magazine, conmigo no te la guilles, para, de Listerine, daddy te—. You know!, oh!, oh!, en Directo, daddy Yankee, yo', con Los Jedis, Monserrate & DJ Urba, fish! Jaja, it is official!, daddy Yankee!, cartel Records, who is this?, jajaja.",M
T1_TRAIN_0789,"En mis manos te he engañado, en mi tormento ahora, quiero cantarte Taboga, viendo tu luna plateada. Bajo, bajo tu manto de estrellas, quiero vivir y soñar, mama, taboga, Taboga mía, ya no te puedo olvidar, ya no te puedo olvidar, no. Amor.",NM
T1_TRAIN_0790,"Compasión no quiero, quiero un amor duro que me pueda hacer vibrar, tu sabor yo quiero, quiero tu locura que me haga delirar, ¡Pura caña! ¡Puro amor!. ¡Amor a la mexicana!, de cumbia, huapango y son, caballo, bota y sombrero, tequila, tabaco y ron, caliente al ritmo del sol, despacio, y luego me mata, mi macho de corazón. ¡Amor a la mexicana!.",NM
T1_TRAIN_0791,"con el qe andabas, soy el patron, dicias qe me querias, hasta me diste la prueba de amor, y te fuiste con ese bastardo, no mas por su camioneton. Y qe tarde te diste cuenta, qe ese vato era el gato del gato, del gato del gato del patron. Y ahora qe vuelves ya stoy arriba, haste pa un lado qe voy deprisa, date por muerta ya tu tiempo se acabo. Cambie las chelas por el coñac, ahora prestigio tiene el viejon, y del vatillo con el qe andabas, soy el patron.",M
T1_TRAIN_0792,"Dime, dime Ave María. Ave María, ¿Cuándo serás mía?, si me quisieras, todo te daría, al mismo cielo, yo te llevaría. Dime tan solo una palabra, que me devuelva la vida, y sé me quede en el alma, porque sin ti no tengo nada, envuélveme con tus besos, refúgiame en tu guarida. Y cuando yo te veo, no sé lo que siento, y cuando yo te tengo, me quemo por dentro, y más y más de ti yo me enamoro, tú eres lo que quiero, tú eres mi tesoro.",NM
T1_TRAIN_0793,"Podrías acercarte Un poco más, podrías delirarte Un poco más, podrías desnudarte Un poco más, podrías arriesgarte Alguna vez, podrías disociarte Alguna vez, podrías excitarte Alguna vez, ooh, oh-oh-oh. De vez en cuando, viene bien.",NM
T1_TRAIN_0794,"Ay muchacho, que bonito, que te veo, yo quisiera con fe cierta que te quiero, es muy guapa tu sonrisa tu mirada, ay, que lastima que tú no sientas nada, si tu que me sierra, yo te cuidaría Y tú ya sería mi vida. Muchacho guapo, ven pa ca, ay, ven pa ca, here we go.",NM
T1_TRAIN_0795,"D-Note Is On The Beat, ¡De La Geezy!, alex Ro-o-ose, the Beatllionare. Tienes el control Control, baby, de mí De mí, yo no sé qué tú me hiciste, pero me tienes detrás de ese culo Culo, y yo sin ti Y yo sin ti, tienes el control de mí, por eso yo sigo detrás de ese culo. No sé si tú me quiere' Oh-oh, pero estás detrás de lo que te conviene Te conviene, película' y hotele', soltera y solita y que nadie te cele Baby, y yo que sin querer me enamoré de lo linda que se veía su piel encima de mí, pero confunde', no sé cuál es tú interés, si de algo serio o te ríes de mí, y solo mírame a los ojos, dime, si tú quieres estar conmigo What?, ese culote me lo chupo como vampiro Okay, tú eres mi rubia, Scarface, yo soy tú, Al Pacino, la baby más dura de todos el caserío, vente conmigo y prendemo' un Gelato, cristale' arriba para sentir el arrebato, yo sé lo que por tu mente está pasando Yeh, qué tal si mientras guillo me lo vas mamando. Y hablando claro, yo quiero chingarte, y es que cuando te comí no dejé de pensarte, tengo unas cuantas, pero ere' aparte, y es que cuando tú llegas es imposible ignorarte. Tú me tiene' alucinando ya, que te veo hasta cuando tú no estás Uh-oh, ese culo me tiene pidiendo más, que tú me hiciste a mí, baby, tú ere' la favorita, yo loco, loco y tu loquita, pero me encanta cuando tu grita', yeh-yeh, si tú supieras qué me pasa cuando estoy cerca de ti, yo te quiero comer completa, baby, tú me pone' así, quiero causarte lo que nadie nunca te ha hecho sentir, con mis ojos te desvisto y tú me has visto que.... Oh-uoh, culo, culo, oh Te robó ese cu', culo, uoh-uoh-oh Te chupo ese cu', yeh, alex Rose Te lambo ese cu', el Nuevo Rockstar, yeh Te robó ese cu', yo siempre ando con los Oídos Fresh, bebé, d-Note The Beatllionare De La Geezy, mera, dime De La Alex Ro-ose, Ro-ose, Ro-ose; eh-eh-eh.",M
T1_TRAIN_0796,"Déjala cae-e-e-e-e-er, yo', yo', Tito El Bambino Azota, randy Live Music, cómo Sola va a cae-e-e-e-er, no hay para nadie, para, ey. Déjala caer Cómo; duro-duro; Giann, sola va a caer Dexter, Mista Greenz. Cuando sienta' el boom de este perreo intenso, túmbame el guille y calma, que estás en falda y se te ve todos, flaqueaste, mi combo te ligó. Se juntó El Bambino con el más suelto, y ahora no hay break, recojan bultos que a toditas me las llevo, ¿Qué tú quieres que te diga?. Si te asombras que a todas yo me las llevo, bambino al fin, dueño de este juego, matando la liga ahora con el más nuevo, suelta, suelta, sin miedo, me dicen que usted no rompe ni un plato, pero en tu cara se ve lo que andas buscando Hmm, después de par de palos, un caco, un sato. Déjala caer, sola va a caer. Yo', yo', tito, El Bambino, el internacional, ataca, Randy Aight, chosen Few, la gloria es de Dios, te lo dije, obligao'. Mi combo te ligó, chosen Few, la parte dos, boy Wonder, aquí 'ta el palo, aight, dexter, dJ Giann, dexter, Mistagreenz.",M
T1_TRAIN_0797,"Aquí estás, te vemos mover, te adoraré, te adoraré, aquí estás obrando en mí. Uh, así eres tú así eres tú, así eres tú así eres tú. Way Maker, miracle working, from the sky, not in the darkness, my Lord, that is who you are.",NM
T1_TRAIN_0798,"Tengo el alma en pedazos. Desde que me dejaste, la ventanita del amor se me cerró, las azucenas han perdido su color, no hago mas nada que extrañarte, corazón. Tengo el alma en pedazos, ya no aguanto esta pena, tanto tiempo sin verte, es como una condena. Es tan bonito tener tu cariño, que no soy nada si no estoy contigo, y tenerte por siempre conmigo, ser tu abrigo en las noches de frío. música.",NM
T1_TRAIN_0799,"Ay que suerte tan negra y tirana es la mía, el haberte encontrado en mi paso otra vez, tan feliz y contento que sin ti vivía, cuando yo ni siquiera en tu nombre soñé. Hasta que un mañana fatal de mi vida, el destino te enviara a mi suerte cambiar, al instante sentí que a tu imagen quería, ya jamás de mi mente se habría de borrar. Tiempo aquel tan alegre de mi primavera, cuando ni una tristeza mi dicha turbo, cuantos años pasaron cual dulce quimera, cuando ni un desengaño mi dicha paso. Que destino fatal me persigue y me guía, me encamina la sanda donde aya el dolor, si el amar es tan solo continua agonía, yo maldigo mi suerte y maldigo el amor. Yo no se que misterio se encierra en tu vida, que jamás he podido tu amor comprender, yo ya tengo mi fe y mi esperanza perdida, aunque jures mil veces que me has de creer.",NM
T1_TRAIN_0800,"Y todo lo que nunca fue, y lo que no dejamos ser, tratamos de taparlo con un dedo. Y sin embargo vuelvo a empezar, no tiene caso esperar, nunca pensé en consecuencias, ya no vuelve a pasar, ya no soporto los domingos, son lo mismo son lo mismo, es una telenovela que no quiero mirar. ¡Ay, complot de mujer, y lo encubre tu piel, eres criminal y delator a la vez, tratamos de taparlo con un dedo!. Y sigue todo igual, sigue lento sigue frío, sigue sin parecer tener algo divino, es un rompecabezas de miles de piezas, que ya no quiero armar ya no pretendo armar, no. Y cuando pude estar seguro, de que sería yo ninguno, volaste como arena con el viento, trataste de taparlo con un dedo, oh.",M
T1_TRAIN_0801,"ah-ah-ah. Perdón por ver estrellas donde no había, y por ilusionarme con tus besos de papel, perdón por confundir amor con compañía, y comprarme la idea de que un día, tú me ibas a querer, a querer. Dicen que lo mejor para un buen adiós, es disculparse y perdonar lo que dolió, hoy yo ya no sé quien lo hizo peor, si tú y tu ego o yo y mi terco corazón. Perdóname, perdóname, por haberte dado mas de lo que tú querías tener, la culpa es toda mía, tú tuviste algo que ver, mi error fue abrazarte, mi error fue entregarme, mi error fue enamorarme, de un cobarde. No es cinismo, en verdad estoy arrepentida, perdóname por apostar que yo podría ser el amor de tu vida.",NM
T1_TRAIN_0802,"lvas, no estaré aquí. Cuéntame qué harás después que estrenes su cuerpo, cuando muera tu traviesa curiosidad, cuando memorices todos sus recovecos, y decidas otra vez regresar, ya no estaré aquí en el mismo lugar. Si no tiene más que un par de dedos de frente, y descubres que no se lava bien los dientes, si te quita los pocos centavos que tienes, y luego te deja solo tal como quiere. Sé que volverás el día, en que ella te haga trizas, sin almohadas para llorar, pero si te has decidido, y no quieres más conmigo, nada ahora puede importar, porque sin ti el mundo ya me da igual. Si te vas, si te vas, si te marchas, mi cielo se hará gris, ya no tienes que venir por mí, y me cambias por esa bruja, pedazo de cuero, no vuelvas nunca más, que no estaré aquí. Toda escoba nueva siempre barre bien, luego vas a ver desgastadas las cerdas, cuando las arrugas le corten la piel, y la celulitis invada sus piernas. Volverás desde tu infierno, con el rabo entre los cuernos, implorando una vez más, pero para ese entonces, yo estaré un millón de noches, lejos de esta enorme ciudad, lejos de ti, el mundo ya me da igual.",M
T1_TRAIN_0803,"Si te dicen que yo me estoy curando, es la verdad, y la cura que yo me estoy buscando es realidad, aunque me salga tan cara, algo tiene que me ampara, es mejor que tu mentira que me llenaba de ira y nada más. Diariamente, yo me curo, de lo duro que fue vivir sin ti, diariamente, te lo juro, aunque me agite a veces la desesperación, cuando le falta la cura a mi desesperación. Amargura, señores, que a veces me da, la cura resulta más mala que la enfermedad.",M
T1_TRAIN_0804,"¿De dónde salió tanta rudeza?, que despué' de hacerlo no me besas, yo solamente seré tu cuero, pero veo en tu cara la tristeza, baby, los hombres no lloran, te enseñaron y es mentira, ahora que estamos a solas, cuéntame más de tu vida. Háblame, te prometo que nadie lo va a saber, confía en que yo te puedo comprender, quiero recordarte que también soy tu amiga, háblame, quiero decirte que todo va a estar bien, si quieres puedo ayudarte a resolver, y siempre hay algo que aprender, bebé, en esta vida. Todo lo malo que puedas imaginarte, yo lo viví, yo lo viví, me traicionaron más veces de las que pensé que podía resistir, los peores miedo' se hacen realidad Los peore' miedo' se hacen realidad, que no hay límite entre mentira y verdad, buscamos en Dios un poco de piedad, te enloquece la soledad. Está bien estar confundido, enojado, aturdido, yo sé lo que cuesta escucharse, a uno mismo entre tanto ruido, si lloras, no pasa nada Si lloras, papi, todos el mundo lo hace, finjamos que el vino tuvo la culpa, y que pase lo que pase. Habla—, -mi-migo, habla conmigo, lo nuest—, habla—, -mi-migo, papi, ha-habla conmigo.",NM
